"Storage 213854 - RawData - C:\Documents and Settings\uvvis\Desktop\n\File_260414_213854.spc"
"Wavelength nm.","Abs."
616.50,0.003
617.00,0.001
617.50,-0.002
618.00,0.003
618.50,0.001
619.00,-0.001
619.50,0.003
620.00,-0.003
620.50,-0.001
621.00,0.001
621.50,0.002
622.00,-0.003
622.50,0.000
623.00,-0.000
623.50,-0.001
624.00,0.004
624.50,0.003
625.00,-0.002
625.50,-0.005
626.00,0.002
626.50,-0.002
627.00,-0.002
627.50,0.004
628.00,-0.001
628.50,0.003
629.00,-0.001
629.50,-0.002
630.00,0.001
630.50,0.001
631.00,0.002
631.50,0.003
632.00,0.005
632.50,0.001
633.00,-0.001
633.50,-0.004
634.00,0.000
634.50,-0.006
635.00,-0.006
635.50,-0.004
636.00,-0.001
636.50,-0.001
637.00,-0.002
637.50,-0.003
638.00,-0.002
638.50,0.001
639.00,-0.000
639.50,0.008
640.00,0.003
640.50,-0.005
641.00,-0.004
641.50,-0.002
642.00,0.001
642.50,0.006
643.00,0.001
643.50,0.002
644.00,-0.001
644.50,-0.002
645.00,0.002
645.50,0.001
646.00,0.001
646.50,-0.001
647.00,-0.000
647.50,-0.001
648.00,0.007
648.50,0.002
649.00,-0.004
649.50,-0.001
650.00,-0.005
650.50,0.001
651.00,-0.002
651.50,0.002
652.00,0.004
652.50,-0.002
653.00,-0.002
653.50,-0.003
654.00,-0.004
654.50,-0.001
655.00,0.002
655.50,0.006
656.00,-0.002
656.50,-0.001
657.00,0.006
657.50,0.006
658.00,0.005
658.50,0.001
659.00,0.004
659.50,-0.001
660.00,0.004
660.50,0.002
661.00,0.006
661.50,0.006
662.00,0.006
662.50,-0.002
663.00,-0.000
663.50,0.002
664.00,-0.000
664.50,-0.001
665.00,0.002
665.50,0.003
666.00,0.002
666.50,0.002
667.00,0.000
667.50,-0.002
668.00,-0.001
668.50,0.001
669.00,0.003
669.50,0.004
670.00,0.003
670.50,0.006
671.00,0.002
671.50,0.005
672.00,0.008
672.50,0.001
673.00,-0.000
673.50,0.000
674.00,-0.003
674.50,-0.003
675.00,0.003
675.50,-0.002
676.00,0.000
676.50,0.004
677.00,-0.001
677.50,-0.001
678.00,0.001
678.50,-0.001
679.00,-0.005
679.50,-0.005
680.00,-0.001
680.50,-0.002
681.00,-0.006
681.50,0.001
682.00,0.004
682.50,-0.001
683.00,-0.004
683.50,0.001
684.00,0.003
684.50,0.002
685.00,0.002
685.50,0.002
686.00,-0.000
686.50,0.004
687.00,0.001
