"Storage 213520 - RawData - C:\Documents and Settings\uvvis\Desktop\n\File_260414_213520.spc"
"Wavelength nm.","Abs."
692.50,0.005
693.00,0.005
693.50,0.009
694.00,0.008
694.50,0.005
695.00,0.004
695.50,0.004
696.00,0.005
696.50,-0.004
697.00,-0.009
697.50,0.003
698.00,0.003
698.50,0.002
699.00,0.000
699.50,-0.001
700.00,0.001
700.50,0.001
701.00,0.002
701.50,-0.002
702.00,0.001
702.50,0.004
703.00,0.002
703.50,0.005
704.00,0.011
704.50,0.005
705.00,-0.000
705.50,-0.002
706.00,-0.002
706.50,-0.002
707.00,0.003
707.50,0.009
708.00,0.002
708.50,-0.003
709.00,-0.002
709.50,0.001
710.00,0.010
710.50,0.003
711.00,0.007
711.50,0.009
712.00,0.004
712.50,0.004
713.00,0.001
713.50,0.004
714.00,-0.005
714.50,-0.001
715.00,-0.005
715.50,-0.002
716.00,0.002
716.50,0.003
717.00,0.008
717.50,0.006
718.00,0.005
718.50,0.004
719.00,0.008
719.50,0.009
720.00,0.005
720.50,0.005
721.00,0.005
721.50,0.009
722.00,0.009
722.50,0.007
723.00,0.007
723.50,0.004
724.00,0.003
724.50,0.007
725.00,0.003
725.50,-0.004
726.00,0.004
726.50,-0.001
727.00,-0.000
727.50,0.004
728.00,0.004
728.50,0.005
729.00,0.007
729.50,0.008
730.00,0.001
730.50,0.006
731.00,0.000
731.50,0.003
732.00,0.004
732.50,0.007
733.00,0.002
733.50,-0.002
734.00,-0.001
734.50,-0.002
735.00,0.001
735.50,0.004
736.00,-0.000
736.50,0.006
737.00,0.005
737.50,-0.010
738.00,-0.003
738.50,0.004
739.00,0.000
739.50,0.007
740.00,0.001
740.50,-0.000
741.00,0.001
741.50,0.007
742.00,0.007
742.50,0.004
743.00,0.001
743.50,0.003
744.00,0.000
744.50,-0.005
745.00,-0.009
745.50,-0.005
746.00,-0.007
746.50,-0.007
747.00,-0.000
747.50,-0.006
748.00,0.007
748.50,-0.001
749.00,0.004
749.50,0.006
750.00,0.002
750.50,-0.007
751.00,-0.008
751.50,-0.001
752.00,0.001
752.50,0.006
753.00,0.010
753.50,0.007
754.00,-0.004
754.50,0.003
755.00,0.001
755.50,0.009
756.00,0.004
756.50,-0.001
757.00,0.004
757.50,0.003
758.00,-0.003
758.50,-0.002
759.00,0.002
759.50,-0.003
760.00,-0.005
760.50,-0.005
761.00,-0.003
761.50,0.002
762.00,0.004
762.50,0.003
763.00,0.004
763.50,0.003
764.00,0.000
764.50,0.003
765.00,0.005
765.50,0.003
766.00,-0.001
766.50,0.004
767.00,0.005
767.50,0.002
768.00,-0.002
768.50,0.003
769.00,0.002
769.50,0.001
770.00,0.003
770.50,0.003
771.00,0.003
771.50,0.003
772.00,0.003
772.50,0.001
773.00,0.003
773.50,0.006
774.00,-0.004
774.50,-0.001
775.00,-0.012
775.50,-0.002
776.00,-0.010
776.50,-0.004
777.00,0.006
777.50,0.006
778.00,0.001
778.50,-0.001
779.00,0.000
779.50,0.002
780.00,-0.009
780.50,-0.002
781.00,-0.002
781.50,-0.005
782.00,-0.001
782.50,-0.011
783.00,-0.004
783.50,-0.003
784.00,-0.002
784.50,0.000
785.00,0.001
785.50,0.006
786.00,0.005
786.50,0.003
787.00,0.006
787.50,-0.001
788.00,-0.003
788.50,0.001
789.00,0.000
789.50,0.001
790.00,0.005
790.50,0.010
791.00,0.004
791.50,-0.001
792.00,-0.006
792.50,0.004
793.00,-0.007
793.50,-0.005
794.00,-0.001
794.50,-0.004
795.00,0.005
795.50,0.005
796.00,-0.001
796.50,-0.003
797.00,0.010
797.50,0.000
798.00,0.004
798.50,0.010
799.00,0.000
799.50,0.007
800.00,0.004
