"Storage 211743 - RawData - C:\Documents and Settings\uvvis\Desktop\n\File_260414_211743.spc"
"Wavelength nm.","Abs."
717.50,0.040
718.00,0.043
718.50,0.041
719.00,0.046
719.50,0.048
720.00,0.044
720.50,0.042
721.00,0.035
721.50,0.043
722.00,0.045
722.50,0.038
723.00,0.042
723.50,0.040
724.00,0.044
724.50,0.039
725.00,0.038
725.50,0.035
726.00,0.043
726.50,0.029
727.00,0.039
727.50,0.038
728.00,0.032
728.50,0.042
729.00,0.046
729.50,0.047
730.00,0.044
730.50,0.046
731.00,0.040
731.50,0.046
732.00,0.040
732.50,0.046
733.00,0.045
733.50,0.043
734.00,0.036
734.50,0.041
735.00,0.038
735.50,0.044
736.00,0.042
736.50,0.045
737.00,0.043
737.50,0.039
738.00,0.036
738.50,0.042
739.00,0.036
739.50,0.028
740.00,0.028
740.50,0.030
741.00,0.039
741.50,0.045
742.00,0.048
742.50,0.043
743.00,0.045
743.50,0.043
744.00,0.031
744.50,0.038
745.00,0.044
745.50,0.044
746.00,0.048
746.50,0.040
747.00,0.038
747.50,0.038
748.00,0.045
748.50,0.043
749.00,0.039
749.50,0.040
750.00,0.038
750.50,0.046
751.00,0.040
751.50,0.040
752.00,0.052
752.50,0.035
753.00,0.041
753.50,0.045
754.00,0.042
754.50,0.043
755.00,0.051
755.50,0.047
756.00,0.042
756.50,0.037
757.00,0.033
757.50,0.045
758.00,0.038
758.50,0.037
759.00,0.033
759.50,0.037
760.00,0.033
760.50,0.029
761.00,0.040
761.50,0.033
762.00,0.039
762.50,0.033
763.00,0.036
763.50,0.045
764.00,0.042
764.50,0.039
765.00,0.042
765.50,0.050
766.00,0.045
766.50,0.042
767.00,0.048
767.50,0.044
768.00,0.042
768.50,0.040
769.00,0.044
769.50,0.037
770.00,0.027
770.50,0.037
771.00,0.043
771.50,0.042
772.00,0.045
772.50,0.050
773.00,0.039
773.50,0.049
774.00,0.048
774.50,0.046
775.00,0.055
775.50,0.042
776.00,0.035
776.50,0.035
777.00,0.036
777.50,0.046
778.00,0.038
778.50,0.047
779.00,0.043
779.50,0.045
780.00,0.046
780.50,0.050
781.00,0.043
781.50,0.037
782.00,0.036
782.50,0.037
783.00,0.043
783.50,0.044
784.00,0.033
784.50,0.026
785.00,0.038
785.50,0.036
