"Storage 214215 - RawData - C:\Documents and Settings\uvvis\Desktop\n\File_260414_214215.spc"
"Wavelength nm.","Abs."
578.00,0.054
578.50,0.057
579.00,0.058
579.50,0.055
580.00,0.053
580.50,0.057
581.00,0.053
581.50,0.055
582.00,0.056
582.50,0.055
583.00,0.057
583.50,0.057
584.00,0.057
584.50,0.060
585.00,0.057
585.50,0.056
586.00,0.056
586.50,0.060
587.00,0.062
587.50,0.063
588.00,0.066
588.50,0.067
589.00,0.066
589.50,0.066
590.00,0.072
590.50,0.074
591.00,0.071
591.50,0.071
592.00,0.072
592.50,0.075
593.00,0.080
593.50,0.077
594.00,0.079
594.50,0.086
595.00,0.088
595.50,0.087
596.00,0.091
596.50,0.099
597.00,0.096
597.50,0.101
598.00,0.102
598.50,0.107
599.00,0.108
599.50,0.112
600.00,0.113
600.50,0.119
601.00,0.121
601.50,0.116
602.00,0.120
602.50,0.127
603.00,0.129
603.50,0.129
604.00,0.131
604.50,0.131
605.00,0.136
605.50,0.131
606.00,0.129
606.50,0.133
607.00,0.135
607.50,0.137
608.00,0.138
608.50,0.130
609.00,0.133
609.50,0.133
610.00,0.128
610.50,0.129
611.00,0.124
611.50,0.125
612.00,0.122
612.50,0.124
613.00,0.121
613.50,0.119
614.00,0.117
614.50,0.120
615.00,0.121
615.50,0.120
616.00,0.112
616.50,0.107
617.00,0.108
617.50,0.109
618.00,0.106
618.50,0.102
619.00,0.099
619.50,0.098
620.00,0.097
620.50,0.095
621.00,0.094
621.50,0.095
622.00,0.089
622.50,0.084
623.00,0.088
623.50,0.092
624.00,0.085
624.50,0.086
625.00,0.082
625.50,0.080
626.00,0.087
626.50,0.084
627.00,0.089
627.50,0.084
628.00,0.084
628.50,0.082
629.00,0.083
629.50,0.087
630.00,0.087
630.50,0.084
631.00,0.087
631.50,0.086
632.00,0.085
632.50,0.090
633.00,0.085
633.50,0.087
634.00,0.088
634.50,0.087
635.00,0.087
635.50,0.091
636.00,0.090
636.50,0.095
637.00,0.094
637.50,0.104
638.00,0.099
638.50,0.105
639.00,0.110
639.50,0.109
640.00,0.114
640.50,0.113
641.00,0.117
641.50,0.119
642.00,0.129
642.50,0.129
643.00,0.133
643.50,0.138
644.00,0.145
644.50,0.152
645.00,0.153
645.50,0.164
646.00,0.166
646.50,0.168
647.00,0.184
647.50,0.192
648.00,0.204
648.50,0.208
649.00,0.215
649.50,0.225
650.00,0.235
650.50,0.246
651.00,0.259
651.50,0.267
652.00,0.273
652.50,0.286
653.00,0.299
653.50,0.306
654.00,0.324
654.50,0.332
655.00,0.352
655.50,0.374
656.00,0.379
656.50,0.393
657.00,0.411
657.50,0.424
658.00,0.437
658.50,0.449
659.00,0.466
659.50,0.487
660.00,0.495
660.50,0.514
661.00,0.519
661.50,0.536
662.00,0.546
662.50,0.542
663.00,0.559
663.50,0.559
664.00,0.566
664.50,0.574
665.00,0.576
665.50,0.581
666.00,0.574
666.50,0.565
667.00,0.565
667.50,0.556
668.00,0.542
668.50,0.541
669.00,0.531
669.50,0.519
670.00,0.512
670.50,0.488
671.00,0.477
671.50,0.459
672.00,0.439
672.50,0.421
673.00,0.403
673.50,0.382
674.00,0.361
674.50,0.347
675.00,0.326
675.50,0.309
676.00,0.293
676.50,0.277
677.00,0.257
677.50,0.235
678.00,0.219
678.50,0.201
679.00,0.189
679.50,0.176
680.00,0.166
680.50,0.150
681.00,0.142
681.50,0.129
682.00,0.118
682.50,0.114
683.00,0.110
683.50,0.103
684.00,0.095
684.50,0.079
685.00,0.082
685.50,0.074
686.00,0.072
686.50,0.068
687.00,0.065
687.50,0.058
688.00,0.057
688.50,0.057
689.00,0.055
689.50,0.043
690.00,0.046
690.50,0.050
691.00,0.045
691.50,0.046
692.00,0.043
692.50,0.051
693.00,0.050
693.50,0.046
694.00,0.044
694.50,0.045
695.00,0.040
695.50,0.041
696.00,0.035
696.50,0.031
697.00,0.032
697.50,0.031
698.00,0.029
698.50,0.032
699.00,0.034
699.50,0.033
700.00,0.027
700.50,0.029
701.00,0.030
701.50,0.028
702.00,0.025
702.50,0.031
703.00,0.032
703.50,0.032
704.00,0.023
704.50,0.026
705.00,0.020
705.50,0.018
706.00,0.023
706.50,0.030
707.00,0.030
707.50,0.020
708.00,0.025
708.50,0.020
709.00,0.021
709.50,0.025
710.00,0.020
710.50,0.016
711.00,0.016
711.50,0.020
712.00,0.017
712.50,0.018
713.00,0.013
713.50,0.014
714.00,0.007
714.50,0.006
715.00,0.013
715.50,0.010
716.00,0.010
716.50,0.011
717.00,0.010
717.50,0.016
718.00,0.015
718.50,0.012
719.00,0.012
719.50,0.009
720.00,0.016
720.50,0.015
721.00,0.011
721.50,0.014
722.00,0.012
722.50,0.011
723.00,0.012
723.50,0.003
724.00,0.014
724.50,0.008
725.00,0.010
725.50,0.012
726.00,0.003
726.50,0.008
727.00,0.009
727.50,0.013
728.00,0.010
728.50,0.013
729.00,0.007
729.50,0.006
730.00,0.007
730.50,0.004
731.00,0.012
731.50,0.007
732.00,0.003
732.50,0.004
733.00,0.002
733.50,0.001
734.00,0.006
734.50,0.008
735.00,0.005
735.50,0.001
736.00,0.013
736.50,0.010
737.00,0.010
737.50,0.002
738.00,0.002
738.50,0.005
739.00,0.003
739.50,0.009
740.00,-0.000
740.50,-0.004
741.00,0.005
741.50,0.007
742.00,0.003
742.50,0.001
743.00,0.002
743.50,-0.004
744.00,0.003
744.50,0.006
745.00,-0.001
745.50,-0.002
746.00,0.001
746.50,0.006
747.00,0.003
747.50,-0.002
748.00,0.004
748.50,0.006
749.00,0.005
749.50,0.007
750.00,-0.001
750.50,-0.003
751.00,-0.003
751.50,0.001
752.00,-0.002
752.50,0.002
753.00,0.004
753.50,0.009
754.00,0.009
754.50,0.017
755.00,-0.001
755.50,0.005
756.00,0.010
756.50,0.004
757.00,0.003
757.50,0.003
758.00,0.007
758.50,0.001
759.00,0.005
759.50,0.006
760.00,0.003
760.50,-0.006
761.00,-0.003
761.50,-0.000
762.00,0.000
762.50,-0.002
763.00,0.007
763.50,0.004
764.00,0.006
764.50,0.004
765.00,-0.010
765.50,0.004
766.00,0.003
766.50,-0.002
767.00,0.008
767.50,0.004
768.00,0.001
768.50,0.003
769.00,-0.005
769.50,-0.003
770.00,0.016
770.50,-0.000
771.00,0.008
771.50,0.003
772.00,-0.002
772.50,0.004
773.00,0.003
773.50,0.004
774.00,0.004
774.50,0.010
775.00,0.005
775.50,-0.002
776.00,0.000
776.50,0.000
777.00,0.003
777.50,0.002
778.00,-0.001
778.50,0.006
779.00,0.009
779.50,0.004
780.00,0.004
780.50,0.002
781.00,-0.001
781.50,0.005
782.00,0.002
782.50,0.002
783.00,-0.001
783.50,-0.001
784.00,-0.002
784.50,0.003
785.00,0.007
785.50,0.003
786.00,-0.009
786.50,0.004
787.00,-0.006
787.50,-0.011
788.00,-0.000
788.50,-0.004
789.00,0.006
789.50,0.001
790.00,0.006
790.50,0.007
791.00,-0.004
791.50,-0.002
792.00,0.005
792.50,-0.012
793.00,-0.002
793.50,-0.014
794.00,-0.014
794.50,-0.009
795.00,-0.000
795.50,0.009
796.00,0.003
796.50,0.003
797.00,0.004
797.50,0.005
798.00,0.009
798.50,0.005
799.00,-0.006
799.50,-0.012
800.00,0.001
